# Residuals   
# Time        	p_rgh         
0.0437512     	3.100100e-03
0.0437653     	3.096422e-03
0.0437794     	3.082244e-03
0.0437935     	3.070429e-03
0.0438076     	3.054869e-03
0.0438217     	3.056752e-03
0.0438359     	3.049219e-03
0.04385       	3.048115e-03
0.0438641     	3.048278e-03
0.0438783     	3.051120e-03
0.0438924     	3.054844e-03
0.0439066     	3.056798e-03
0.0439207     	3.069876e-03
0.0439349     	3.248539e-03
0.0439491     	3.269348e-03
0.0439632     	3.280783e-03
0.0439774     	3.283852e-03
0.0439916     	3.284533e-03
0.0440058     	3.291518e-03
0.04402       	3.291354e-03
0.0440342     	3.297254e-03
0.0440484     	3.297675e-03
0.0440626     	3.309403e-03
0.0440768     	3.291308e-03
0.044091      	3.268936e-03
0.0441053     	3.261859e-03
0.0441195     	3.303291e-03
0.0441337     	3.277669e-03
0.044148      	3.309130e-03
0.0441622     	3.376574e-03
0.0441764     	3.311247e-03
0.0441907     	3.314110e-03
0.044205      	3.294075e-03
0.0442193     	3.277258e-03
0.0442335     	3.260534e-03
0.0442478     	3.252791e-03
0.0442621     	3.355727e-03
0.0442764     	3.449493e-03
0.0442907     	3.453971e-03
0.044305      	3.452499e-03
0.0443193     	3.450000e-03
0.0443336     	3.453760e-03
0.0443479     	3.449506e-03
0.0443623     	3.453353e-03
0.0443766     	3.450160e-03
0.044391      	3.453265e-03
0.0444053     	3.449603e-03
0.0444197     	3.448724e-03
0.044434      	3.467597e-03
0.0444484     	3.449698e-03
0.0444628     	3.442790e-03
0.0444772     	3.433985e-03
0.0444915     	3.424275e-03
0.0445059     	3.418208e-03
0.0445203     	3.411075e-03
0.0445347     	3.414507e-03
0.0445491     	3.417117e-03
0.0445636     	3.404634e-03
0.044578      	3.562305e-03
0.0445924     	3.587092e-03
0.0446068     	3.595389e-03
0.0446213     	3.606601e-03
0.0446357     	3.613698e-03
0.0446502     	3.657048e-03
0.0446647     	3.599037e-03
0.0446791     	3.621843e-03
0.0446936     	3.688140e-03
0.0447081     	3.661022e-03
0.0447226     	3.639971e-03
0.0447371     	3.617897e-03
0.0447516     	3.593258e-03
0.0447661     	3.570274e-03
0.0447806     	3.556840e-03
0.0447952     	3.552971e-03
0.0448097     	3.550303e-03
0.0448242     	3.516038e-03
0.0448388     	3.521683e-03
0.0448533     	3.493283e-03
0.0448678     	3.566049e-03
0.0448824     	3.650902e-03
0.044897      	3.674869e-03
0.0449115     	3.668801e-03
0.0449261     	3.653210e-03
0.0449407     	3.639702e-03
0.0449553     	3.605064e-03
0.0449699     	3.594538e-03
0.0449844     	3.587401e-03
0.044999      	3.586183e-03
0.0450136     	3.584842e-03
0.0450282     	3.583735e-03
0.0450428     	3.554632e-03
0.0450574     	3.607156e-03
0.045072      	3.571378e-03
0.0450866     	3.558017e-03
0.0451013     	3.552825e-03
0.0451159     	3.559731e-03
0.0451305     	3.558851e-03
0.0451451     	3.552169e-03
0.0451597     	3.709902e-03
0.0451744     	3.743667e-03
0.0451891     	3.757017e-03
0.0452038     	3.788275e-03
0.0452184     	3.881785e-03
0.0452331     	3.925616e-03
0.0452478     	3.874602e-03
0.0452624     	3.857251e-03
0.0452771     	3.836022e-03
0.0452918     	3.826172e-03
0.0453065     	3.813080e-03
0.0453212     	3.795635e-03
0.0453359     	3.782297e-03
0.0453507     	3.783989e-03
0.0453654     	3.751470e-03
0.0453801     	3.735814e-03
0.0453948     	3.723142e-03
0.0454096     	3.682198e-03
0.0454243     	3.842305e-03
0.0454391     	3.849060e-03
0.0454538     	3.848593e-03
0.0454686     	3.834278e-03
0.0454834     	3.826135e-03
0.0454981     	3.809382e-03
0.0455129     	3.784070e-03
0.0455276     	3.803824e-03
0.0455424     	3.835844e-03
0.0455573     	3.747549e-03
0.0455721     	3.792213e-03
0.0455869     	3.745885e-03
0.0456017     	3.743885e-03
0.0456165     	3.739304e-03
0.0456313     	3.728668e-03
0.0456461     	3.701865e-03
0.0456609     	3.681240e-03
0.0456757     	3.785488e-03
0.0456905     	3.815942e-03
0.0457054     	3.835109e-03
0.0457203     	3.925967e-03
0.0457351     	3.969415e-03
0.04575       	3.961255e-03
0.0457648     	3.946729e-03
0.0457797     	3.934037e-03
0.0457946     	3.924184e-03
0.0458094     	3.909062e-03
0.0458243     	3.889394e-03
0.0458391     	3.870719e-03
0.045854      	3.851209e-03
0.0458689     	3.850377e-03
0.0458838     	3.832663e-03
0.0458987     	3.811042e-03
0.0459137     	3.921761e-03
0.0459286     	3.938159e-03
0.0459435     	3.930812e-03
0.0459584     	3.893174e-03
0.0459733     	3.901147e-03
0.0459882     	3.929527e-03
0.0460031     	3.845036e-03
0.046018      	3.826441e-03
0.046033      	3.814212e-03
0.0460479     	3.818050e-03
0.0460629     	3.799784e-03
0.0460779     	3.793821e-03
0.0460928     	3.786155e-03
0.0461078     	3.786400e-03
0.0461228     	3.780004e-03
0.0461378     	3.784421e-03
0.0461527     	3.902016e-03
0.0461677     	3.916798e-03
0.0461827     	3.934613e-03
0.0461976     	3.952240e-03
0.0462126     	4.089768e-03
0.0462276     	4.096940e-03
0.0462425     	4.054016e-03
0.0462575     	4.078831e-03
0.0462725     	4.037669e-03
0.0462876     	4.011529e-03
0.0463026     	3.995436e-03
0.0463176     	3.989376e-03
0.0463327     	3.967002e-03
0.0463477     	4.014320e-03
0.0463627     	4.052999e-03
0.0463778     	4.008236e-03
0.0463928     	4.038505e-03
0.0464078     	3.996998e-03
0.0464228     	3.969246e-03
0.0464379     	3.956372e-03
0.0464529     	3.942723e-03
0.0464679     	3.927947e-03
0.046483      	3.925672e-03
0.0464981     	3.885635e-03
0.0465132     	3.923308e-03
0.0465283     	3.919515e-03
0.0465434     	3.831884e-03
0.0465585     	3.934501e-03
0.0465736     	3.945364e-03
0.0465887     	3.931899e-03
0.0466038     	3.902979e-03
0.0466189     	3.887156e-03
0.046634      	3.875309e-03
0.0466491     	3.859951e-03
0.0466642     	3.853414e-03
0.0466793     	3.846788e-03
0.0466943     	3.995488e-03
0.0467094     	3.939028e-03
0.0467245     	4.078541e-03
0.0467397     	4.117139e-03
0.0467549     	4.117227e-03
0.04677       	4.108246e-03
0.0467852     	4.049327e-03
0.0468004     	4.072757e-03
0.0468155     	4.031937e-03
0.0468307     	4.014666e-03
0.0468459     	3.998121e-03
0.046861      	3.980890e-03
0.0468762     	3.915283e-03
0.0468913     	4.034558e-03
0.0469065     	4.043714e-03
0.0469217     	4.039552e-03
0.0469368     	4.055879e-03
0.046952      	4.013409e-03
0.0469672     	4.040712e-03
0.0469823     	3.987045e-03
0.0469975     	3.964738e-03
0.0470127     	3.904424e-03
0.0470278     	4.023274e-03
0.047043      	4.029471e-03
0.0470582     	4.041255e-03
0.0470735     	4.020343e-03
0.0470887     	3.996715e-03
0.047104      	3.885526e-03
0.0471192     	4.000739e-03
0.0471344     	4.010979e-03
0.0471497     	4.485927e-03
0.0471649     	4.741194e-03
0.0471802     	4.794836e-03
0.0471954     	4.628859e-03
0.0472107     	4.183392e-03
0.0472259     	3.888278e-03
0.0472411     	3.611266e-03
0.0472564     	3.549744e-03
0.0472716     	3.525582e-03
0.0472869     	3.508022e-03
0.0473021     	3.498217e-03
0.0473173     	3.480600e-03
0.0473326     	3.468164e-03
0.0473479     	3.465902e-03
0.0473632     	3.453591e-03
0.0473786     	3.439093e-03
0.0473939     	3.426208e-03
0.0474092     	3.408658e-03
0.0474246     	3.393800e-03
0.0474399     	3.379702e-03
0.0474552     	3.356528e-03
0.0474706     	3.323095e-03
0.0474859     	3.382299e-03
0.0475012     	3.322855e-03
0.0475165     	3.282634e-03
0.0475319     	3.242663e-03
0.0475472     	3.283281e-03
0.0475625     	3.233464e-03
0.0475779     	3.205026e-03
0.0475932     	3.203665e-03
0.0476085     	3.256383e-03
0.0476239     	3.412796e-03
0.0476392     	3.380191e-03
0.0476545     	3.363522e-03
0.0476698     	3.386964e-03
0.0476852     	3.317910e-03
0.0477006     	3.300024e-03
0.047716      	3.293400e-03
0.0477315     	3.286069e-03
0.0477469     	3.281787e-03
0.0477623     	3.258594e-03
0.0477778     	3.257598e-03
0.0477932     	3.247457e-03
0.0478086     	3.271006e-03
0.0478241     	3.217717e-03
0.0478395     	3.196358e-03
0.0478549     	3.164266e-03
0.0478704     	3.153004e-03
0.0478858     	3.079848e-03
0.0479012     	3.111880e-03
0.0479167     	3.066244e-03
0.0479321     	3.063747e-03
0.0479475     	3.058858e-03
0.047963      	3.065560e-03
0.0479784     	3.054340e-03
0.0479938     	3.067844e-03
0.0480093     	3.050701e-03
0.0480247     	3.070550e-03
0.0480401     	3.219273e-03
0.0480555     	3.248070e-03
0.048071      	3.249238e-03
0.0480864     	3.248309e-03
0.048102      	3.252031e-03
0.0481175     	3.248886e-03
0.0481331     	3.225644e-03
0.0481486     	3.228580e-03
0.0481642     	3.202415e-03
0.0481798     	3.204829e-03
0.0481953     	3.179672e-03
0.0482109     	3.128128e-03
0.0482264     	3.166386e-03
0.048242      	3.143238e-03
0.0482575     	3.110814e-03
0.0482731     	3.119066e-03
0.0482887     	3.096864e-03
0.0483042     	3.100089e-03
0.0483198     	3.086034e-03
0.0483353     	3.090083e-03
0.0483509     	3.042499e-03
0.0483665     	3.068714e-03
0.048382      	3.026577e-03
0.0483976     	3.033614e-03
0.0484131     	3.024072e-03
0.0484287     	3.046372e-03
0.0484442     	3.194692e-03
0.0484598     	3.224943e-03
0.0484754     	3.194482e-03
0.0484909     	3.226618e-03
0.0485065     	3.176603e-03
0.048522      	3.127486e-03
0.0485376     	3.140886e-03
0.0485531     	3.117524e-03
0.0485687     	3.092808e-03
0.0485843     	3.103051e-03
0.0485998     	3.083766e-03
0.0486154     	3.075303e-03
0.0486309     	3.064398e-03
0.0486465     	3.111348e-03
0.048662      	3.089593e-03
0.0486776     	3.088293e-03
0.0486932     	3.070495e-03
0.0487089     	3.106366e-03
0.0487247     	3.090028e-03
0.0487404     	3.082593e-03
0.0487561     	3.062153e-03
0.0487719     	3.056482e-03
0.0487876     	3.042328e-03
0.0488034     	3.016575e-03
0.0488191     	3.220694e-03
0.0488349     	3.216155e-03
0.0488506     	3.201555e-03
0.0488664     	3.198868e-03
0.0488821     	3.192973e-03
0.0488978     	3.178079e-03
0.0489136     	3.173402e-03
0.0489293     	3.165996e-03
0.0489451     	3.160265e-03
0.0489608     	3.160858e-03
0.0489766     	3.155573e-03
0.0489923     	3.157919e-03
0.0490081     	3.129364e-03
0.0490238     	3.174651e-03
0.0490396     	3.126008e-03
0.0490553     	3.102846e-03
0.049071      	3.104806e-03
0.0490868     	3.088080e-03
0.0491025     	3.098706e-03
0.0491183     	3.055694e-03
0.049134      	3.047859e-03
0.0491498     	3.038516e-03
0.0491655     	3.030589e-03
0.0491813     	3.192336e-03
0.049197      	3.226040e-03
0.0492127     	3.222377e-03
0.0492285     	3.222508e-03
0.0492442     	3.208514e-03
0.04926       	3.207580e-03
0.0492757     	3.198715e-03
0.0492915     	3.196240e-03
0.0493072     	3.223669e-03
0.049323      	3.211023e-03
0.0493387     	3.153277e-03
0.0493545     	3.202498e-03
0.0493702     	3.223016e-03
0.0493859     	3.221146e-03
0.0494017     	3.217534e-03
0.0494174     	3.210331e-03
0.0494332     	3.193377e-03
0.0494489     	3.188655e-03
0.0494647     	3.169069e-03
0.0494804     	3.172200e-03
0.0494962     	3.159682e-03
0.0495119     	3.147169e-03
0.0495276     	3.304742e-03
0.0495434     	3.343902e-03
0.0495591     	3.328114e-03
0.0495749     	3.267791e-03
0.0495906     	3.329563e-03
0.0496064     	3.299346e-03
0.0496221     	3.271322e-03
0.0496379     	3.266616e-03
0.0496536     	3.218073e-03
0.0496694     	3.266004e-03
0.0496851     	3.215302e-03
0.0497008     	3.201755e-03
0.0497166     	3.194635e-03
0.0497323     	3.206969e-03
0.0497481     	3.207576e-03
0.0497638     	3.202665e-03
0.0497796     	3.193297e-03
0.0497953     	3.175745e-03
0.0498111     	3.229090e-03
0.0498268     	3.175916e-03
0.0498425     	3.144121e-03
0.0498583     	3.147786e-03
0.049874      	3.267305e-03
0.0498898     	3.298459e-03
0.0499055     	3.290724e-03
0.0499213     	3.305587e-03
0.049937      	3.271391e-03
0.0499528     	3.248345e-03
0.0499685     	3.227727e-03
0.0499843     	3.219766e-03
0.05          	3.223201e-03
0.0500162     	3.338925e-03
0.0500324     	3.435639e-03
0.0500485     	3.397834e-03
0.0500648     	3.398153e-03
0.050081      	3.392092e-03
0.0500972     	3.389583e-03
0.0501134     	3.378737e-03
0.0501296     	3.377394e-03
0.0501458     	3.360305e-03
0.0501621     	3.350007e-03
0.0501783     	3.337165e-03
0.0501945     	3.324677e-03
0.0502108     	3.285598e-03
0.0502271     	3.517558e-03
0.0502433     	3.490094e-03
0.0502596     	3.481097e-03
0.0502759     	3.445880e-03
0.0502922     	3.483308e-03
0.0503085     	3.445959e-03
0.0503247     	3.430675e-03
0.0503411     	3.441557e-03
0.0503574     	3.446145e-03
0.0503737     	3.435126e-03
0.05039       	3.423035e-03
0.0504063     	3.385205e-03
0.0504227     	3.438092e-03
0.050439      	3.412880e-03
0.0504554     	3.393569e-03
0.0504718     	3.404197e-03
0.0504881     	3.398272e-03
0.0505045     	3.392059e-03
0.0505209     	3.381182e-03
0.0505373     	3.387068e-03
0.0505537     	3.371731e-03
0.0505701     	3.463292e-03
0.0505865     	3.601075e-03
0.0506029     	3.575720e-03
0.0506194     	3.534255e-03
0.0506358     	3.536018e-03
0.0506522     	3.616297e-03
0.0506687     	3.681868e-03
0.0506852     	3.664036e-03
0.0507016     	3.654904e-03
0.0507181     	3.642587e-03
0.0507346     	3.621488e-03
0.0507511     	3.667077e-03
0.0507676     	3.605767e-03
0.0507841     	3.581919e-03
0.0508006     	3.573479e-03
0.0508171     	3.568307e-03
0.0508336     	3.562143e-03
0.0508502     	3.548855e-03
0.0508667     	3.488994e-03
0.0508833     	3.514318e-03
0.0508998     	3.495869e-03
0.0509164     	3.411276e-03
0.050933      	3.553920e-03
0.0509495     	3.585728e-03
0.0509661     	3.612623e-03
0.0509827     	3.601402e-03
0.0509993     	3.638049e-03
0.0510159     	3.596383e-03
0.0510325     	3.522144e-03
0.0510492     	3.594221e-03
0.0510658     	3.569940e-03
0.0510824     	3.547351e-03
0.0510991     	3.551003e-03
0.0511157     	3.545142e-03
0.0511324     	3.547476e-03
0.0511491     	3.536633e-03
0.0511658     	3.539265e-03
0.0511825     	3.548047e-03
0.0511992     	3.547880e-03
0.0512159     	3.534115e-03
0.0512326     	3.559273e-03
0.0512493     	3.555169e-03
0.051266      	3.560774e-03
0.0512827     	3.507443e-03
0.0512995     	3.623508e-03
0.0513162     	3.692965e-03
0.051333      	3.834564e-03
0.0513498     	3.821223e-03
0.0513665     	3.828027e-03
0.0513833     	3.732840e-03
0.0514001     	3.820954e-03
0.0514169     	3.764952e-03
0.0514337     	3.754857e-03
0.0514505     	3.686840e-03
0.0514673     	3.746534e-03
0.0514841     	3.652961e-03
0.051501      	3.690839e-03
0.0515178     	3.655027e-03
0.0515346     	3.663303e-03
0.0515515     	3.656931e-03
0.0515684     	3.658650e-03
0.0515852     	3.664402e-03
0.0516021     	3.591584e-03
0.051619      	3.588761e-03
0.0516359     	3.573479e-03
0.0516528     	3.566509e-03
0.0516697     	3.579417e-03
0.0516866     	3.667914e-03
0.0517035     	3.702226e-03
0.0517204     	3.698457e-03
0.0517374     	3.679860e-03
0.0517543     	3.646272e-03
0.0517712     	3.647086e-03
0.0517882     	3.646595e-03
0.0518052     	3.652413e-03
0.0518221     	3.668130e-03
0.0518391     	3.645818e-03
0.0518561     	3.615048e-03
0.0518731     	3.626059e-03
0.0518901     	3.678647e-03
0.0519071     	3.633796e-03
0.0519241     	3.612350e-03
0.0519411     	3.633578e-03
0.0519581     	3.617283e-03
0.0519751     	3.644342e-03
0.0519922     	3.617679e-03
0.0520092     	3.590972e-03
0.0520262     	3.630249e-03
0.0520433     	3.597765e-03
0.0520603     	3.610456e-03
0.0520774     	3.746619e-03
0.0520945     	3.635490e-03
0.0521115     	3.645558e-03
0.0521286     	3.615612e-03
0.0521457     	3.612480e-03
0.0521628     	3.571762e-03
0.0521798     	3.580585e-03
0.0521969     	3.548735e-03
0.0522141     	3.557657e-03
0.0522312     	3.529046e-03
0.0522483     	3.532350e-03
0.0522654     	3.506144e-03
0.0522825     	3.524899e-03
0.0522997     	3.509539e-03
0.0523168     	3.521248e-03
0.052334      	3.509047e-03
0.0523511     	3.520372e-03
0.0523683     	3.516373e-03
0.0523855     	3.533577e-03
0.0524027     	3.514186e-03
0.0524199     	3.532245e-03
0.0524371     	3.510801e-03
0.0524543     	3.615820e-03
0.0524715     	3.668898e-03
0.0524888     	3.679619e-03
0.052506      	3.612213e-03
0.0525232     	3.662838e-03
0.0525405     	3.668643e-03
0.0525578     	3.580906e-03
0.052575      	3.508721e-03
0.0525923     	3.478314e-03
0.0526096     	3.440873e-03
0.0526268     	3.462569e-03
0.0526441     	3.399985e-03
0.0526614     	3.395949e-03
0.0526787     	3.347209e-03
0.052696      	3.351214e-03
0.0527133     	3.306054e-03
0.0527306     	3.312233e-03
0.0527479     	3.281124e-03
0.0527652     	3.288352e-03
0.0527826     	3.265476e-03
0.0527999     	3.288405e-03
0.0528173     	3.258597e-03
0.0528346     	3.263151e-03
0.052852      	3.338701e-03
0.0528693     	3.392341e-03
0.0528867     	3.377097e-03
0.052904      	3.392820e-03
0.0529214     	3.363847e-03
0.0529387     	3.475314e-03
0.0529561     	3.455276e-03
0.0529734     	3.458839e-03
0.0529907     	3.428218e-03
0.0530081     	3.434140e-03
0.0530254     	3.406665e-03
0.0530428     	3.417304e-03
0.0530601     	3.386233e-03
0.0530775     	3.368970e-03
0.0530949     	3.399265e-03
0.0531123     	3.361079e-03
0.0531297     	3.332282e-03
0.0531471     	3.343971e-03
0.0531645     	3.336123e-03
0.0531819     	3.346235e-03
0.0531993     	3.328503e-03
0.0532167     	3.322029e-03
0.0532341     	3.436061e-03
0.0532515     	3.464711e-03
0.0532689     	3.446452e-03
0.0532863     	3.454474e-03
0.0533037     	3.430551e-03
0.053321      	3.440320e-03
0.0533384     	3.425973e-03
0.0533558     	3.427676e-03
0.0533732     	3.412590e-03
0.0533906     	3.469844e-03
0.053408      	3.401482e-03
0.0534254     	3.385896e-03
0.0534428     	3.373824e-03
0.0534602     	3.395839e-03
0.0534776     	3.371485e-03
0.053495      	3.382666e-03
0.0535125     	3.360592e-03
0.0535299     	3.370281e-03
0.0535473     	3.362092e-03
0.0535648     	3.343926e-03
0.0535822     	3.338311e-03
0.0535997     	3.291090e-03
0.0536171     	3.465554e-03
0.0536345     	3.431349e-03
0.053652      	3.412693e-03
0.0536694     	3.421900e-03
0.0536869     	3.410388e-03
0.0537043     	3.411176e-03
0.0537217     	3.389958e-03
0.0537392     	3.389047e-03
0.0537566     	3.378476e-03
0.0537741     	3.366343e-03
0.0537915     	3.430925e-03
0.0538089     	3.436297e-03
0.0538264     	3.421215e-03
0.0538438     	3.410891e-03
0.0538613     	3.391563e-03
0.0538787     	3.360913e-03
0.0538961     	3.411505e-03
0.0539136     	3.363876e-03
0.053931      	3.338202e-03
0.0539485     	3.329785e-03
0.053966      	3.433567e-03
0.0539835     	3.422399e-03
0.054001      	3.410991e-03
0.0540185     	3.398113e-03
0.054036      	3.378813e-03
0.0540534     	3.369244e-03
0.0540709     	3.353395e-03
0.0540884     	3.349432e-03
0.0541059     	3.341981e-03
0.0541234     	3.285174e-03
0.0541409     	3.311130e-03
0.0541584     	3.271478e-03
0.0541759     	3.258237e-03
0.0541934     	3.260134e-03
0.0542109     	3.253979e-03
0.0542283     	3.234274e-03
0.0542458     	3.190985e-03
0.0542633     	3.296948e-03
0.0542808     	3.296463e-03
0.0542983     	3.286934e-03
0.0543158     	3.264395e-03
0.0543333     	3.238381e-03
0.0543508     	3.218335e-03
0.0543683     	3.199962e-03
0.0543857     	3.173510e-03
0.0544032     	3.159071e-03
0.0544207     	3.137223e-03
0.0544382     	3.127427e-03
0.0544558     	3.126969e-03
0.0544733     	3.110503e-03
0.0544909     	3.101277e-03
0.0545084     	3.093348e-03
0.0545259     	3.088708e-03
0.0545435     	3.184524e-03
0.054561      	3.193038e-03
0.0545786     	3.188724e-03
0.0545961     	3.180987e-03
0.0546137     	3.174818e-03
0.0546312     	3.200227e-03
0.0546488     	3.238219e-03
0.0546663     	3.286551e-03
0.0546838     	3.214862e-03
0.0547014     	3.153887e-03
0.0547189     	3.265223e-03
0.0547365     	3.278610e-03
0.054754      	3.269585e-03
0.0547716     	3.257187e-03
0.0547891     	3.235635e-03
0.0548067     	3.216646e-03
0.0548242     	3.339350e-03
0.0548418     	3.582557e-03
0.0548593     	3.522800e-03
0.0548768     	3.597178e-03
0.0548944     	3.270975e-03
0.0549119     	3.193410e-03
0.0549295     	3.013157e-03
0.054947      	2.868315e-03
0.0549646     	2.837542e-03
0.0549821     	2.817584e-03
0.0549997     	2.816252e-03
0.0550172     	2.800860e-03
0.0550348     	2.802049e-03
0.0550523     	2.788583e-03
0.0550698     	2.790330e-03
0.0550874     	2.778378e-03
0.0551049     	2.758743e-03
0.0551225     	2.788148e-03
0.05514       	2.752404e-03
0.0551576     	2.733375e-03
0.0551751     	2.735520e-03
0.0551927     	2.728352e-03
0.0552102     	2.706524e-03
0.0552277     	2.749369e-03
0.0552453     	2.680211e-03
0.0552628     	2.644680e-03
0.0552804     	2.637256e-03
0.0552979     	2.710408e-03
0.0553155     	2.713116e-03
0.055333      	2.647173e-03
0.0553506     	2.618989e-03
0.0553681     	2.613691e-03
0.0553857     	2.598232e-03
0.0554032     	2.577953e-03
0.0554207     	2.563484e-03
0.0554383     	2.556802e-03
0.0554558     	2.546878e-03
0.0554734     	2.616286e-03
0.0554909     	2.620711e-03
0.0555085     	2.606949e-03
0.055526      	2.609483e-03
0.0555436     	2.605011e-03
0.0555611     	2.599262e-03
0.0555786     	2.585269e-03
0.0555962     	2.575014e-03
0.0556137     	2.564502e-03
0.0556313     	2.552987e-03
0.0556488     	2.544952e-03
0.0556664     	2.538727e-03
0.0556839     	2.523958e-03
0.0557015     	2.518929e-03
0.055719      	2.504290e-03
0.0557366     	2.499811e-03
0.0557541     	2.491231e-03
0.0557716     	2.478272e-03
0.0557892     	2.468579e-03
0.0558067     	2.443515e-03
0.0558243     	2.497536e-03
0.0558418     	2.443777e-03
0.0558594     	2.416804e-03
0.0558769     	2.417349e-03
0.0558945     	2.414614e-03
0.055912      	2.410346e-03
0.0559295     	2.404993e-03
0.0559471     	2.392875e-03
0.0559646     	2.386620e-03
0.0559822     	2.378350e-03
0.0559997     	2.375517e-03
0.0560173     	2.366158e-03
0.0560348     	2.364854e-03
0.0560524     	2.354804e-03
0.0560699     	2.354341e-03
0.0560875     	2.350458e-03
0.056105      	2.344243e-03
0.0561225     	2.318843e-03
0.0561401     	2.386497e-03
0.0561576     	2.341585e-03
0.0561752     	2.321952e-03
0.0561927     	2.324325e-03
0.0562103     	2.414991e-03
0.0562278     	2.420821e-03
0.0562454     	2.407719e-03
0.0562629     	2.385514e-03
0.0562804     	2.368410e-03
0.056298      	2.353949e-03
0.0563155     	2.349654e-03
0.0563331     	2.336340e-03
0.0563506     	2.338451e-03
0.0563682     	2.324801e-03
0.0563857     	2.326828e-03
0.0564033     	2.315921e-03
0.0564208     	2.311876e-03
0.0564384     	2.274980e-03
0.0564559     	2.341446e-03
0.0564734     	2.282974e-03
0.056491      	2.266030e-03
0.0565085     	2.257861e-03
0.0565261     	2.259587e-03
0.0565436     	2.245586e-03
0.0565612     	2.243287e-03
0.0565787     	2.222955e-03
0.0565963     	2.221703e-03
0.0566138     	2.204920e-03
0.0566314     	2.205525e-03
0.0566489     	2.188547e-03
0.0566664     	2.192825e-03
0.056684      	2.173755e-03
0.0567015     	2.179278e-03
0.0567191     	2.166243e-03
0.0567366     	2.165671e-03
0.0567542     	2.150777e-03
0.0567717     	2.155228e-03
0.0567893     	2.142727e-03
0.0568068     	2.142996e-03
0.0568243     	2.126034e-03
0.0568419     	2.132053e-03
0.0568594     	2.120707e-03
0.056877      	2.211771e-03
0.0568945     	2.233781e-03
0.0569121     	2.239598e-03
0.0569296     	2.224131e-03
0.0569472     	2.222046e-03
0.0569647     	2.204779e-03
0.0569823     	2.208291e-03
0.0569998     	2.239883e-03
0.0570173     	2.220728e-03
0.0570349     	2.201947e-03
0.0570524     	2.210354e-03
0.05707       	2.208221e-03
0.0570875     	2.198525e-03
0.0571051     	2.187665e-03
0.0571226     	2.244615e-03
0.0571402     	2.192018e-03
0.0571577     	2.170286e-03
0.0571752     	2.170657e-03
0.0571928     	2.175974e-03
0.0572103     	2.172093e-03
0.0572279     	2.169917e-03
0.0572454     	2.160660e-03
0.057263      	2.159575e-03
0.0572805     	2.154350e-03
0.0572981     	2.152727e-03
0.0573156     	2.146122e-03
0.0573332     	2.144449e-03
0.0573507     	2.136472e-03
0.0573682     	2.134063e-03
0.0573858     	2.130209e-03
0.0574033     	2.122033e-03
0.0574209     	2.113980e-03
0.0574384     	2.100595e-03
0.057456      	2.144087e-03
0.0574735     	2.117459e-03
0.0574911     	2.101581e-03
0.0575086     	2.101696e-03
0.0575261     	2.205409e-03
0.0575437     	2.227543e-03
0.0575612     	2.221403e-03
0.0575788     	2.206413e-03
0.0575963     	2.194883e-03
0.0576139     	2.177054e-03
0.0576314     	2.168736e-03
0.057649      	2.163152e-03
0.0576665     	2.154506e-03
0.0576841     	2.141748e-03
0.0577016     	2.136096e-03
0.0577191     	2.128151e-03
0.0577367     	2.119880e-03
0.0577542     	2.113100e-03
0.0577718     	2.105031e-03
0.0577893     	2.097217e-03
0.0578069     	2.091497e-03
0.0578244     	2.142443e-03
0.057842      	2.094166e-03
0.0578595     	2.064160e-03
0.057877      	2.062330e-03
0.0578946     	2.061253e-03
0.0579121     	2.050206e-03
0.0579297     	2.035369e-03
0.0579472     	2.028907e-03
0.0579648     	2.020799e-03
0.0579823     	2.013072e-03
0.0579999     	2.004665e-03
0.0580174     	2.047865e-03
0.058035      	2.012774e-03
0.0580525     	1.994448e-03
0.05807       	1.980101e-03
0.0580876     	1.975331e-03
0.0581051     	1.959666e-03
0.0581227     	1.947443e-03
0.0581402     	1.961980e-03
0.0581578     	2.061931e-03
0.0581753     	2.061970e-03
0.0581929     	2.054157e-03
0.0582104     	2.041820e-03
0.0582279     	2.025979e-03
0.0582455     	2.015514e-03
0.058263      	2.002311e-03
0.0582806     	1.994635e-03
0.0582981     	1.989219e-03
0.0583157     	1.982579e-03
0.0583332     	2.007483e-03
0.0583508     	1.985179e-03
0.0583683     	1.970448e-03
0.0583859     	1.965567e-03
0.0584034     	1.958460e-03
0.0584209     	1.943358e-03
0.0584385     	1.934803e-03
0.058456      	1.926932e-03
0.0584736     	1.921824e-03
0.0584911     	1.915402e-03
0.0585087     	1.916076e-03
0.0585262     	1.905336e-03
0.0585438     	1.884379e-03
0.0585613     	1.933629e-03
0.0585789     	1.907193e-03
0.0585964     	1.889467e-03
0.0586139     	1.890796e-03
0.0586315     	1.890303e-03
0.058649      	1.882797e-03
0.0586666     	1.875365e-03
0.0586841     	1.872959e-03
0.0587017     	1.863680e-03
0.0587192     	1.858917e-03
0.0587368     	1.850772e-03
0.0587543     	1.842434e-03
0.0587718     	1.950367e-03
0.0587894     	1.960406e-03
0.0588069     	1.944415e-03
0.0588245     	1.930559e-03
0.058842      	1.916206e-03
0.0588596     	1.901942e-03
0.0588771     	1.886032e-03
0.0588947     	1.878217e-03
0.0589122     	1.863043e-03
0.0589298     	1.856886e-03
0.0589473     	1.849740e-03
0.0589648     	1.847088e-03
0.0589824     	1.838813e-03
0.0589999     	1.839321e-03
0.0590175     	1.828482e-03
